datetime,ntal_cf_duEW,ntal_cf_duNS,ntal_cf_duV,ntol_cf_duEW,ntol_cf_duNS,ntol_cf_duV,hydl_cf_duEW,hydl_cf_duNS,hydl_cf_duV,hydl_cf_dg
2021-05-14 00:00:00,-0.00051686855,0.000684617,-0.0010952262,,,,,,,
2021-05-14 03:00:00,-0.0005310741,0.0006687894,-0.0010792101,,,,,,,
2021-05-14 06:00:00,-0.00053900195,0.00065866136,-0.0010768931,,,,,,,
2021-05-14 09:00:00,-0.0005334416,0.0006480836,-0.0010854208,,,,,,,
2021-05-14 12:00:00,-0.0005446001,0.00064090337,-0.0010898856,2.7782364e-05,0.00013910246,-0.0004925039,0.00020429664,0.0002544736,0.00052306993,0.8931609
2021-05-14 15:00:00,-0.00053508655,0.00062226603,-0.001106117,,,,,,,
2021-05-14 18:00:00,-0.0005429566,0.0006141253,-0.0011228521,,,,,,,
2021-05-14 21:00:00,-0.00052724883,0.0006014987,-0.0011477189,,,,,,,
2021-05-15 00:00:00,-0.00053601235,0.00059040403,-0.0011651185,,,,,,,
2021-05-15 03:00:00,-0.0005396498,0.00057503284,-0.001157955,,,,,,,
2021-05-15 06:00:00,-0.00054386,0.00057405955,-0.0011798813,,,,,,,
2021-05-15 09:00:00,-0.000547575,0.0005654263,-0.0012052584,,,,,,,
2021-05-15 12:00:00,-0.000568295,0.0005544002,-0.0012128428,4.322778e-05,0.00013087854,-0.000417678,0.00020571698,0.00024618948,0.0005510926,0.87500197
2021-05-15 15:00:00,-0.00058793667,0.00053422764,-0.0012451294,,,,,,,
2021-05-15 18:00:00,-0.0005953166,0.00052578567,-0.0012741849,,,,,,,
2021-05-15 21:00:00,-0.0006026374,0.0005051024,-0.0012817301,,,,,,,
2021-05-16 00:00:00,-0.0006097302,0.0004912523,-0.0013015246,,,,,,,
2021-05-16 03:00:00,-0.0006097017,0.00047501706,-0.0013157997,,,,,,,
2021-05-16 06:00:00,-0.00061317754,0.00047201922,-0.0013382174,,,,,,,
2021-05-16 09:00:00,-0.0006114416,0.0004561621,-0.0013789657,,,,,,,
2021-05-16 12:00:00,-0.00062955753,0.00044428487,-0.001415022,5.083476e-05,0.000117558884,-0.0003103427,0.00020546265,0.00023690161,0.0005731147,0.8564278
2021-05-16 15:00:00,-0.0006265849,0.00042059706,-0.0014218688,,,,,,,
2021-05-16 18:00:00,-0.00062286115,0.00041354948,-0.0014373527,,,,,,,
2021-05-16 21:00:00,-0.0006118836,0.00040317315,-0.0014547259,,,,,,,
2021-05-17 00:00:00,-0.0005913764,0.0003942037,-0.0014390199,,,,,,,
2021-05-17 03:00:00,-0.00057229016,0.00039575613,-0.0014893261,,,,,,,
2021-05-17 06:00:00,-0.00055015564,0.00040194206,-0.0015451958,,,,,,,
2021-05-17 09:00:00,-0.0005310478,0.00039048295,-0.0015697094,,,,,,,
2021-05-17 12:00:00,-0.00052350067,0.000373943,-0.0015787826,6.910942e-05,9.848855e-05,-0.00028411974,0.00020574244,0.00022907398,0.0005950677,0.8421322
2021-05-17 15:00:00,-0.00050003815,0.0003544583,-0.0016254124,,,,,,,
2021-05-17 18:00:00,-0.00047721836,0.00035396902,-0.0016353468,,,,,,,
2021-05-17 21:00:00,-0.00047239717,0.0003502829,-0.001638965,,,,,,,
2021-05-18 00:00:00,-0.0004733091,0.00034601122,-0.0016401882,,,,,,,
2021-05-18 03:00:00,-0.00046808072,0.00035400104,-0.0016918755,,,,,,,
2021-05-18 06:00:00,-0.0004527312,0.00036582313,-0.0017162187,,,,,,,
2021-05-18 09:00:00,-0.0004459708,0.00037752057,-0.0017373674,,,,,,,
2021-05-18 12:00:00,-0.00045151648,0.00038797213,-0.001762402,7.2803814e-05,8.834149e-05,-0.00032361163,0.00020234183,0.00022406632,0.0006250363,0.82753843
2021-05-18 15:00:00,-0.000448887,0.00040201133,-0.0018512998,,,,,,,
2021-05-18 18:00:00,-0.00044607156,0.00041336997,-0.0019169641,,,,,,,
2021-05-18 21:00:00,-0.00042956104,0.00042577146,-0.0019568943,,,,,,,
2021-05-19 00:00:00,-0.0004326073,0.00043987797,-0.001990543,,,,,,,
2021-05-19 03:00:00,-0.0004401839,0.00045489625,-0.0020463509,,,,,,,
2021-05-19 06:00:00,-0.00043959077,0.00046614456,-0.002083226,,,,,,,
2021-05-19 09:00:00,-0.00044433874,0.0004677083,-0.002058812,,,,,,,
2021-05-19 12:00:00,-0.0004503828,0.00046480965,-0.0020284536,6.267087e-05,0.000105636274,-0.00041828735,0.00020376807,0.00022014306,0.0006541658,0.8109397
2021-05-19 15:00:00,-0.00044413522,0.00046216018,-0.0020666495,,,,,,,
2021-05-19 18:00:00,-0.0004347866,0.00045914593,-0.0020434544,,,,,,,
2021-05-19 21:00:00,-0.00042921214,0.00044872402,-0.0019597567,,,,,,,
2021-05-20 00:00:00,-0.00041657238,0.0004383479,-0.0018735875,,,,,,,
2021-05-20 03:00:00,-0.0004089222,0.0004314115,-0.001796791,,,,,,,
2021-05-20 06:00:00,-0.00041116905,0.00043109056,-0.0016826591,,,,,,,
2021-05-20 09:00:00,-0.00040610597,0.00043235012,-0.0015615235,,,,,,,
2021-05-20 12:00:00,-0.00040578612,0.0004281269,-0.001424235,6.403713e-05,0.00013140772,-0.0004152591,0.00020171981,0.00021520906,0.0006715561,0.792561
2021-05-20 15:00:00,-0.00040985786,0.00042258238,-0.0013274517,,,,,,,
2021-05-20 18:00:00,-0.00043361683,0.0004232538,-0.0012547281,,,,,,,
2021-05-20 21:00:00,-0.00044978975,0.00041706333,-0.0011452726,,,,,,,
2021-05-21 00:00:00,-0.00045907588,0.00039842882,-0.000986333,,,,,,,
2021-05-21 03:00:00,-0.00048041568,0.00037490687,-0.00085207017,,,,,,,
2021-05-21 06:00:00,-0.00048871094,0.00034551803,-0.00069732254,,,,,,,
2021-05-21 09:00:00,-0.00048506795,0.0002977194,-0.00052298483,,,,,,,
2021-05-21 12:00:00,-0.00049531367,0.00024924026,-0.00041187232,6.4386826e-05,0.00013306734,-0.00028826797,0.00018823167,0.00020695274,0.0006732075,0.7780528
2021-05-21 15:00:00,-0.00050619495,0.00020215806,-0.00032965155,,,,,,,
2021-05-21 18:00:00,-0.0005292175,0.00016072001,-0.00020445292,,,,,,,
2021-05-21 21:00:00,-0.00053968583,0.0001225335,-9.829598e-05,,,,,,,
2021-05-22 00:00:00,-0.00054688554,8.2976105e-05,6.3961147e-07,,,,,,,
2021-05-22 03:00:00,-0.0005559284,5.423499e-05,8.9142064e-05,,,,,,,
2021-05-22 06:00:00,-0.00055475725,3.831429e-05,0.00012452358,,,,,,,
2021-05-22 09:00:00,-0.0005512398,2.350413e-05,0.00018403442,,,,,,,
2021-05-22 12:00:00,-0.0005465122,1.992699e-05,0.00017687392,6.121755e-05,0.0001192739,-0.00016966516,0.00018450826,0.00020302017,0.0006797272,0.7630565
2021-05-22 15:00:00,-0.0005467795,1.9708994e-05,0.00015926856,,,,,,,
2021-05-22 18:00:00,-0.00053254503,2.8514938e-05,0.00014347321,,,,,,,
2021-05-22 21:00:00,-0.00050897227,3.9709135e-05,0.00012260326,,,,,,,
2021-05-23 00:00:00,-0.00048425276,4.46837e-05,0.00012856594,,,,,,,
2021-05-23 03:00:00,-0.0004537798,5.8956e-05,0.00015811643,,,,,,,
2021-05-23 06:00:00,-0.00043300842,7.917416e-05,0.00013736605,,,,,,,
2021-05-23 09:00:00,-0.0004165416,9.5808085e-05,4.982595e-05,,,,,,,
2021-05-23 12:00:00,-0.00039218305,0.00011100456,-2.8339851e-05,7.2475086e-05,0.00013047938,-0.00018765006,0.0001856752,0.00019959101,0.00067816966,0.7512145
2021-05-23 15:00:00,-0.000359037,0.00012463774,-9.1718925e-05,,,,,,,
2021-05-23 18:00:00,-0.00033305405,0.00014173804,-0.00015509476,,,,,,,
2021-05-23 21:00:00,-0.00030456003,0.00016303523,-0.00024415832,,,,,,,
2021-05-24 00:00:00,-0.00026411284,0.00018704122,-0.00032991695,,,,,,,
2021-05-24 03:00:00,-0.00023466306,0.00020732118,-0.00041099216,,,,,,,
2021-05-24 06:00:00,-0.0001848275,0.00023036689,-0.00052616757,,,,,,,
2021-05-24 09:00:00,-0.00013175918,0.0002505042,-0.00059837574,,,,,,,
2021-05-24 12:00:00,-8.691986e-05,0.00026056197,-0.0006775611,0.000102454425,0.00011759006,-0.00029198063,0.00017724317,0.00019723791,0.00067125645,0.7412631
2021-05-24 15:00:00,-1.8776987e-05,0.00026761624,-0.0008058133,,,,,,,
2021-05-24 18:00:00,5.2537365e-05,0.00027788908,-0.0008842906,,,,,,,
2021-05-24 21:00:00,0.00011994418,0.00027917654,-0.0008989361,,,,,,,
2021-05-25 00:00:00,0.00016623999,0.0002751589,-0.00096978515,,,,,,,
2021-05-25 03:00:00,0.00021055786,0.00027021396,-0.0010248591,,,,,,,
2021-05-25 06:00:00,0.0002515532,0.00026461616,-0.0010809415,,,,,,,
2021-05-25 09:00:00,0.00027778873,0.00025426416,-0.0011536825,,,,,,,
2021-05-25 12:00:00,0.00029584003,0.00024678578,-0.0012145538,0.00012196837,0.00010418263,-0.00025073675,0.00015447981,0.00019746006,0.00064792694,0.7331654
2021-05-25 15:00:00,0.00029719571,0.00023818045,-0.0012326667,,,,,,,
2021-05-25 18:00:00,0.0002724217,0.0002468958,-0.0013095543,,,,,,,
2021-05-25 21:00:00,0.00027114816,0.00025477522,-0.0013809892,,,,,,,
2021-05-26 00:00:00,0.00024552358,0.00026130964,-0.001377725,,,,,,,
2021-05-26 03:00:00,0.0002212127,0.00027156086,-0.0014304672,,,,,,,
2021-05-26 06:00:00,0.00020060674,0.0002894092,-0.0014738429,,,,,,,
2021-05-26 09:00:00,0.00018627055,0.00030297152,-0.0014955333,,,,,,,
2021-05-26 12:00:00,0.00016096358,0.0003097519,-0.0015182096,0.000111389716,0.00010618673,-0.00021541075,0.00012708512,0.00019692312,0.00061814964,0.7349593
2021-05-26 15:00:00,0.00014877324,0.00031476567,-0.0015116822,,,,,,,
2021-05-26 18:00:00,0.00014463776,0.00031801016,-0.0015322592,,,,,,,
2021-05-26 21:00:00,0.00012920969,0.0003213549,-0.0015940127,,,,,,,
2021-05-27 00:00:00,0.000110799934,0.00032007255,-0.0016258174,,,,,,,
2021-05-27 03:00:00,0.00010140568,0.00031204105,-0.001664096,,,,,,,
2021-05-27 06:00:00,7.6620665e-05,0.00031465845,-0.0017111034,,,,,,,
2021-05-27 09:00:00,6.93746e-05,0.0003095596,-0.001727968,,,,,,,
2021-05-27 12:00:00,5.356358e-05,0.00029380998,-0.001697626,0.00011926383,0.00010925592,-0.0002404455,0.00010995529,0.00018788072,0.00063241576,0.7186351
2021-05-27 15:00:00,3.3085387e-05,0.00026899186,-0.0016967675,,,,,,,
2021-05-27 18:00:00,2.0338372e-05,0.00025912368,-0.0017063686,,,,,,,
2021-05-27 21:00:00,2.1402866e-05,0.00024141192,-0.0016733262,,,,,,,
2021-05-28 00:00:00,4.368492e-06,0.0002226182,-0.0016255288,,,,,,,
2021-05-28 03:00:00,-1.504931e-06,0.00019831542,-0.0015807599,,,,,,,
2021-05-28 06:00:00,-1.8222815e-06,0.00018643682,-0.0015559131,,,,,,,
2021-05-28 09:00:00,3.9161037e-06,0.00017615398,-0.0015200633,,,,,,,
2021-05-28 12:00:00,1.0748689e-06,0.0001612811,-0.0014711288,0.000120015735,0.00012846015,-0.00025097092,0.00010453405,0.00018441216,0.0006364926,0.698132
2021-05-28 15:00:00,6.895839e-06,0.00013415642,-0.001409684,,,,,,,
2021-05-28 18:00:00,-8.636682e-06,0.000108984386,-0.0013575271,,,,,,,
2021-05-28 21:00:00,-2.5061843e-06,8.133686e-05,-0.0012807145,,,,,,,
2021-05-29 00:00:00,6.4493734e-06,5.2500243e-05,-0.0012164934,,,,,,,
2021-05-29 03:00:00,1.2228897e-05,2.6151572e-05,-0.0011568993,,,,,,,
2021-05-29 06:00:00,3.857615e-05,8.101636e-06,-0.0011478501,,,,,,,
2021-05-29 09:00:00,6.748213e-05,-1.4660309e-05,-0.0011123271,,,,,,,
2021-05-29 12:00:00,8.399832e-05,-8.603834e-06,-0.0011372683,0.00010428264,0.0001232193,-0.00022464553,0.00011025975,0.00020315965,0.0005578315,0.69156414
2021-05-29 15:00:00,0.0001054861,-2.0341138e-05,-0.0011338717,,,,,,,
2021-05-29 18:00:00,0.00011070019,-3.8271162e-05,-0.0011156594,,,,,,,
2021-05-29 21:00:00,0.00010918672,-7.933166e-05,-0.0010212358,,,,,,,
2021-05-30 00:00:00,9.174655e-05,-0.00011923481,-0.00095675833,,,,,,,
2021-05-30 03:00:00,8.2369814e-05,-0.00015970002,-0.00089585985,,,,,,,
2021-05-30 06:00:00,6.246912e-05,-0.00018492351,-0.00081375043,,,,,,,
2021-05-30 09:00:00,5.1473962e-05,-0.00020965032,-0.0007297688,,,,,,,
2021-05-30 12:00:00,3.7321537e-05,-0.00023954562,-0.00066915835,8.3456885e-05,9.781964e-05,-0.00021045493,0.00013640223,0.00023355486,0.00045357132,0.69477594
2021-05-30 15:00:00,1.7218734e-05,-0.00028699916,-0.0005382157,,,,,,,
2021-05-30 18:00:00,8.855569e-07,-0.00029054182,-0.0005449934,,,,,,,
2021-05-30 21:00:00,4.8921347e-06,-0.00029182277,-0.0005769668,,,,,,,
2021-05-31 00:00:00,-6.569385e-06,-0.00028616178,-0.0005837954,,,,,,,
2021-05-31 03:00:00,-2.1733653e-05,-0.00028743272,-0.0005716072,,,,,,,
2021-05-31 06:00:00,-4.7006848e-05,-0.00027305417,-0.00056404044,,,,,,,
2021-05-31 09:00:00,-6.502781e-05,-0.00024841315,-0.00054065586,,,,,,,
2021-05-31 12:00:00,-8.059846e-05,-0.00022979657,-0.00050652755,5.2890413e-05,9.520892e-05,-0.0001359051,0.00012672326,0.00023139305,0.00046853922,0.67354333
2021-05-31 15:00:00,-8.750377e-05,-0.00022221921,-0.0004890637,,,,,,,
2021-05-31 18:00:00,-9.3372e-05,-0.00019549679,-0.00048250248,,,,,,,
2021-05-31 21:00:00,-9.930729e-05,-0.00017343802,-0.00050584663,,,,,,,
2021-06-01 00:00:00,-0.00010440718,-0.00015734714,-0.00050971145,,,,,,,
2021-06-01 03:00:00,-9.729435e-05,-0.00015278961,-0.00051643705,,,,,,,
2021-06-01 06:00:00,-9.696152e-05,-0.00014438058,-0.00050934305,,,,,,,
2021-06-01 09:00:00,-9.447405e-05,-0.000150246,-0.000479884,,,,,,,
2021-06-01 12:00:00,-8.21738e-05,-0.00016169032,-0.0004042461,6.0211758e-05,0.00013147063,-5.234027e-05,0.000129418,0.00023173171,0.00046889,0.65507174
2021-06-01 15:00:00,-4.1751886e-05,-0.00017313266,-0.00036999065,,,,,,,
2021-06-01 18:00:00,3.6820388e-06,-0.00015629746,-0.00039101762,,,,,,,
2021-06-01 21:00:00,6.12876e-05,-0.00014145768,-0.00043437295,,,,,,,
2021-06-02 00:00:00,0.00011454452,-0.00012718464,-0.00048905116,,,,,,,
2021-06-02 03:00:00,0.00016277541,-0.00012911503,-0.00052548293,,,,,,,
2021-06-02 06:00:00,0.00020259652,-0.00012518732,-0.0005475042,,,,,,,
2021-06-02 09:00:00,0.00022874649,-0.00012311761,-0.00058086525,,,,,,,
2021-06-02 12:00:00,0.000256202,-0.00012418993,-0.00061642,0.00010558306,0.0001271194,-9.2403556e-05,0.00013703313,0.0002318241,0.0004550025,0.63173705
2021-06-02 15:00:00,0.00028707704,-0.00011559098,-0.0006527272,,,,,,,
2021-06-02 18:00:00,0.00030739282,-0.000106738335,-0.0007204966,,,,,,,
2021-06-02 21:00:00,0.00034142655,-9.3143564e-05,-0.0008493453,,,,,,,
2021-06-03 00:00:00,0.0003665679,-8.2390616e-05,-0.0009181694,,,,,,,
2021-06-03 03:00:00,0.00039308637,-9.4118775e-05,-0.0009719463,,,,,,,
2021-06-03 06:00:00,0.0004183927,-8.785361e-05,-0.0010264724,,,,,,,
2021-06-03 09:00:00,0.00044005693,-8.443241e-05,-0.0010570774,,,,,,,
2021-06-03 12:00:00,0.00044635872,-7.787141e-05,-0.0011036622,0.00013785492,9.298079e-05,-0.00019574956,0.00012135601,0.00022055648,0.0004929917,0.6014677
2021-06-03 15:00:00,0.00046024556,-7.805003e-05,-0.0011019807,,,,,,,
2021-06-03 18:00:00,0.000467968,-7.700135e-05,-0.0011682452,,,,,,,
2021-06-03 21:00:00,0.00047280133,-7.34854e-05,-0.0012509256,,,,,,,
2021-06-04 00:00:00,0.00046874714,-6.405139e-05,-0.0013104798,,,,,,,
2021-06-04 03:00:00,0.00045735587,-6.6297296e-05,-0.0013402642,,,,,,,
2021-06-04 06:00:00,0.00044411642,-6.071903e-05,-0.0013830903,,,,,,,
2021-06-04 09:00:00,0.0004401829,-5.7066045e-05,-0.0014792022,,,,,,,
2021-06-04 12:00:00,0.0004240551,-5.520034e-05,-0.0015591617,0.00014179683,7.293396e-05,-0.00022493095,0.00011798245,0.00021851505,0.00048638773,0.58333623
2021-06-04 15:00:00,0.00041096503,-6.7540575e-05,-0.0015645182,,,,,,,
2021-06-04 18:00:00,0.00039193727,-6.633434e-05,-0.0016288583,,,,,,,
2021-06-04 21:00:00,0.00038538122,-8.02732e-05,-0.0016863766,,,,,,,
2021-06-05 00:00:00,0.00036614938,-8.340388e-05,-0.0017433325,,,,,,,
2021-06-05 03:00:00,0.00035329754,-8.837537e-05,-0.0017739105,,,,,,,
2021-06-05 06:00:00,0.00033475301,-9.4416486e-05,-0.001806434,,,,,,,
2021-06-05 09:00:00,0.00032281506,-0.000109958695,-0.0018058937,,,,,,,
2021-06-05 12:00:00,0.00029844395,-0.00010789718,-0.0017776518,0.00013089692,6.2842024e-05,-0.0001142229,0.00010611487,0.00020657224,0.0005020867,0.557676
2021-06-05 15:00:00,0.0002841004,-0.00011477623,-0.0017462897,,,,,,,
2021-06-05 18:00:00,0.00027276497,-0.00011627247,-0.0017083177,,,,,,,
2021-06-05 21:00:00,0.00026287878,-0.000115941446,-0.0016811152,,,,,,,
2021-06-06 00:00:00,0.00024141278,-0.00011035302,-0.0016305567,,,,,,,
2021-06-06 03:00:00,0.0002046964,-0.000107189524,-0.0015863599,,,,,,,
2021-06-06 06:00:00,0.00016704577,-9.331374e-05,-0.0015549023,,,,,,,
2021-06-06 09:00:00,0.00014328053,-9.415964e-05,-0.0014807249,,,,,,,
2021-06-06 12:00:00,0.00011740731,-8.3604136e-05,-0.0014312433,0.00012092046,8.6846114e-05,-7.5819495e-05,0.00010609481,0.00020135716,0.00050435704,0.5342036
2021-06-06 15:00:00,0.000119324046,-7.818924e-05,-0.0013685541,,,,,,,
2021-06-06 18:00:00,0.00011370286,-5.7005775e-05,-0.0013060545,,,,,,,
2021-06-06 21:00:00,0.00012580708,-5.334165e-05,-0.001246792,,,,,,,
2021-06-07 00:00:00,0.00012881242,-3.7908285e-05,-0.0012068709,,,,,,,
2021-06-07 03:00:00,0.00013337003,-3.1753723e-05,-0.0011385328,,,,,,,
2021-06-07 06:00:00,0.00013827594,-1.50779715e-05,-0.0010677406,,,,,,,
2021-06-07 09:00:00,0.00014418918,-8.067362e-06,-0.0009979765,,,,,,,
2021-06-07 12:00:00,0.00014513503,-4.9785026e-06,-0.0009073679,0.00011161971,0.00012356398,-9.7746975e-05,0.000104102226,0.00019700138,0.00049407023,0.5157411
2021-06-07 15:00:00,0.00015046899,-8.789575e-06,-0.00075285515,,,,,,,
2021-06-07 18:00:00,0.00014324719,5.533109e-06,-0.0007017597,,,,,,,
2021-06-07 21:00:00,0.00014271692,1.8874493e-05,-0.00069560943,,,,,,,
2021-06-08 00:00:00,0.00012047937,4.096836e-05,-0.00065593806,,,,,,,
2021-06-08 03:00:00,0.00011498543,6.291545e-05,-0.00065740565,,,,,,,
2021-06-08 06:00:00,9.179221e-05,8.8879606e-05,-0.00069406687,,,,,,,
2021-06-08 09:00:00,6.6901724e-05,0.000111224115,-0.00072690693,,,,,,,
2021-06-08 12:00:00,1.39916965e-05,0.00012649276,-0.00074877,8.7416374e-05,0.00013865094,-0.00017146418,9.198264e-05,0.00018143722,0.0005465543,0.4805945
2021-06-08 15:00:00,-2.2521475e-05,0.00012256193,-0.00074690935,,,,,,,
2021-06-08 18:00:00,-5.8320496e-05,0.00012084798,-0.0007277858,,,,,,,
2021-06-08 21:00:00,-9.1782254e-05,9.4427145e-05,-0.0006987131,,,,,,,
2021-06-09 00:00:00,-0.00013034472,6.0972554e-05,-0.0006338649,,,,,,,
2021-06-09 03:00:00,-0.00015299903,2.5796597e-05,-0.0005542747,,,,,,,
2021-06-09 06:00:00,-0.00019091071,1.0857146e-06,-0.0004806929,,,,,,,
2021-06-09 09:00:00,-0.00020147506,-4.41106e-05,-0.00040868676,,,,,,,
2021-06-09 12:00:00,-0.00022795754,-6.476769e-05,-0.0003928184,5.2435902e-05,0.00013064157,-0.00014366659,9.609666e-05,0.00017983645,0.00055792206,0.46004686
2021-06-09 15:00:00,-0.00025618283,-8.535087e-05,-0.00032310432,,,,,,,
2021-06-09 18:00:00,-0.0002683873,-0.000111465866,-0.0003153725,,,,,,,
2021-06-09 21:00:00,-0.0002753262,-0.00015421495,-0.00031055397,,,,,,,
2021-06-10 00:00:00,-0.00029101357,-0.00019311486,-0.00024047433,,,,,,,
2021-06-10 03:00:00,-0.00032229366,-0.00024009874,-0.00014722503,,,,,,,
2021-06-10 06:00:00,-0.00034315605,-0.00027433908,-6.9248264e-05,,,,,,,
2021-06-10 09:00:00,-0.00032728963,-0.00030078564,-5.1078994e-05,,,,,,,
2021-06-10 12:00:00,-0.00032631215,-0.0003229603,1.7674483e-05,3.595555e-05,0.00011776436,-2.8364884e-06,9.8541575e-05,0.0001802676,0.0005697045,0.44238287
2021-06-10 15:00:00,-0.0003240809,-0.00033890322,4.827432e-05,,,,,,,
2021-06-10 18:00:00,-0.00032165373,-0.00034349476,2.9375598e-05,,,,,,,
2021-06-10 21:00:00,-0.00030450468,-0.0003364682,1.1464045e-05,,,,,,,
2021-06-11 00:00:00,-0.00028540046,-0.0003159691,2.3294378e-06,,,,,,,
2021-06-11 03:00:00,-0.00026578468,-0.00028206498,-7.616981e-05,,,,,,,
2021-06-11 06:00:00,-0.00025787245,-0.00023039557,-0.00017287664,,,,,,,
2021-06-11 09:00:00,-0.00023374078,-0.00019768075,-0.00024558156,,,,,,,
2021-06-11 12:00:00,-0.00022008935,-0.00016665601,-0.00034776054,5.1782452e-05,0.00013019204,8.668919e-05,9.091571e-05,0.00017207417,0.0006054739,0.41686383
2021-06-11 15:00:00,-0.00020748534,-0.00013646412,-0.0004313982,,,,,,,
2021-06-11 18:00:00,-0.00019811362,-9.224738e-05,-0.0005496603,,,,,,,
2021-06-11 21:00:00,-0.0001747606,-5.884398e-05,-0.0006350519,,,,,,,
2021-06-12 00:00:00,-0.00015471724,-2.9691622e-05,-0.00066476734,,,,,,,
2021-06-12 03:00:00,-0.00014886411,-2.0755867e-07,-0.000723072,,,,,,,
2021-06-12 06:00:00,-0.00013729879,1.4355201e-05,-0.0007580923,,,,,,,
2021-06-12 09:00:00,-0.00012472547,8.380519e-06,-0.00077226944,,,,,,,
2021-06-12 12:00:00,-0.00013827308,1.0956081e-06,-0.0007440633,6.99545e-05,0.00012389966,5.411796e-05,8.650361e-05,0.0001604943,0.0006424601,0.38728952
2021-06-12 15:00:00,-0.00013946513,-1.7471291e-05,-0.00070630136,,,,,,,
2021-06-12 18:00:00,-0.00014693738,-2.9511333e-05,-0.00068432244,,,,,,,
2021-06-12 21:00:00,-0.00014433161,-4.4116525e-05,-0.0006362904,,,,,,,
2021-06-13 00:00:00,-0.00015858821,-6.7500536e-05,-0.00058579975,,,,,,,
2021-06-13 03:00:00,-0.00018015307,-9.127376e-05,-0.0005613921,,,,,,,
2021-06-13 06:00:00,-0.00019526738,-0.00011497663,-0.0005481634,,,,,,,
2021-06-13 09:00:00,-0.00019119911,-0.00013695979,-0.00053213193,,,,,,,
2021-06-13 12:00:00,-0.00020171303,-0.00013194048,-0.00055164844,6.314261e-05,0.00010090478,-3.4622644e-05,9.944405e-05,0.00016046588,0.0006421826,0.36625627
2021-06-13 15:00:00,-0.00020046969,-0.000118483695,-0.0005936667,,,,,,,
2021-06-13 18:00:00,-0.00020210112,-9.71868e-05,-0.00065682596,,,,,,,
2021-06-13 21:00:00,-0.00020753595,-7.392359e-05,-0.00072019553,,,,,,,
2021-06-14 00:00:00,-0.00021917954,-6.1367085e-05,-0.0008103027,,,,,,,
2021-06-14 03:00:00,-0.00021707948,-3.5672037e-05,-0.00092434284,,,,,,,
2021-06-14 06:00:00,-0.00023077402,-6.294101e-06,-0.0010105766,,,,,,,
2021-06-14 09:00:00,-0.0002381057,8.707495e-06,-0.0011107115,,,,,,,
2021-06-14 12:00:00,-0.00025625734,2.1570615e-05,-0.0011601786,4.13495e-05,8.1837825e-05,-6.1034487e-05,0.00010245433,0.0001493485,0.0006685953,0.33671984
2021-06-14 15:00:00,-0.0002795515,2.5332823e-05,-0.001201975,,,,,,,
2021-06-14 18:00:00,-0.00030767554,1.7230243e-05,-0.0012213856,,,,,,,
2021-06-14 21:00:00,-0.000322304,-4.289076e-06,-0.0012387146,,,,,,,
2021-06-15 00:00:00,-0.00034455094,-1.8241053e-05,-0.0011903796,,,,,,,
2021-06-15 03:00:00,-0.0003696547,-3.2608954e-05,-0.0011393517,,,,,,,
2021-06-15 06:00:00,-0.00039067838,-4.8956907e-05,-0.0011017974,,,,,,,
2021-06-15 09:00:00,-0.00040792988,-6.4948195e-05,-0.0010307437,,,,,,,
2021-06-15 12:00:00,-0.00042128717,-6.965845e-05,-0.0009835227,2.4066656e-05,8.04209e-05,5.20811e-05,9.4700416e-05,0.00013491276,0.000717165,0.30715457
2021-06-15 15:00:00,-0.00043275915,-8.166528e-05,-0.0009437765,,,,,,,
2021-06-15 18:00:00,-0.00044349756,-7.400449e-05,-0.000897099,,,,,,,
2021-06-15 21:00:00,-0.00043605486,-6.3813895e-05,-0.0008321316,,,,,,,
2021-06-16 00:00:00,-0.0004230392,-5.041063e-05,-0.00075453846,,,,,,,
2021-06-16 03:00:00,-0.00038863925,-3.4418637e-05,-0.00068501936,,,,,,,
2021-06-16 06:00:00,-0.00036898113,-1.5213003e-05,-0.00062448316,,,,,,,
2021-06-16 09:00:00,-0.00034218087,1.863385e-06,-0.00057829055,,,,,,,
2021-06-16 12:00:00,-0.00030253083,1.2012412e-05,-0.0005515771,4.78699e-05,0.00011280834,0.000112653186,8.543936e-05,0.00012248136,0.0007606897,0.28056368
2021-06-16 15:00:00,-0.0002686018,1.7137272e-05,-0.00051220594,,,,,,,
2021-06-16 18:00:00,-0.0002395281,3.0579704e-05,-0.00051183294,,,,,,,
2021-06-16 21:00:00,-0.00019803767,3.7805174e-05,-0.0005316045,,,,,,,
2021-06-17 00:00:00,-0.00015757846,2.7366272e-05,-0.00049587066,,,,,,,
2021-06-17 03:00:00,-0.000118788885,1.7289316e-05,-0.0004827114,,,,,,,
2021-06-17 06:00:00,-8.223982e-05,1.0771198e-05,-0.00048196223,,,,,,,
2021-06-17 09:00:00,-3.380686e-05,-6.01207e-06,-0.00047121017,,,,,,,
2021-06-17 12:00:00,1.1695148e-06,-8.043978e-06,-0.0004720416,8.295377e-05,0.000100027,0.00013292348,8.104567e-05,0.0001082525,0.00078923255,0.2524902
2021-06-17 15:00:00,3.6307905e-05,-1.7504899e-05,-0.00047073062,,,,,,,
2021-06-17 18:00:00,4.641699e-05,-9.832498e-06,-0.0005166807,,,,,,,
2021-06-17 21:00:00,6.08437e-05,-5.5021424e-06,-0.00056767097,,,,,,,
2021-06-18 00:00:00,6.300798e-05,-8.211381e-06,-0.0005584855,,,,,,,
